#
#  gcf_000012905cyc 28.1 Reactions link table generated on Tue Jul 23, 2024
#
DIHYDROOROT-RXN	EC-3.5.2.3
RXN-19306	EC-2.4.2.21
RXN0-5390	EC-3.1.2
RXN-8958	EC-5.4.99.63
RXN-16701	EC-1.1.1.399
RXN-20894	EC-3.5.2.6
P-PANTOCYSLIG-RXN	EC-6.3.2.5
2-KETO-ADIPATE-DEHYDROG-RXN	EC-1.2.1
RXN-15623	
KETOISOCAPROATE-RXN	EC-1.2.4.4
RXN-14261	EC-2.4.1.25
PHOSPHORIBULOKINASE-RXN	EC-2.7.1.19
RXN-14372	EC-2.4.1.18
METHYLMALONYL-COA-EPIM-RXN	EC-5.1.99.1
RXN-14270	EC-2.4.2.7
TRANS-RXN1ZK9-2	
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN	EC-1.1.1.122
TRANS-RXN1ZK9-6	
RXN-12196	EC-3.6.1.15
GLUTDEHYD-RXN	EC-1.4.1.4
3-OXOADIPATE-COA-TRANSFERASE-RXN	EC-2.8.3.6
GTP-CYCLOHYDRO-II-RXN	EC-3.5.4.25
RXN-8779	
FCLEPIM-RXN	
PHOSPHOGLUCMUT-RXN	EC-5.4.2.2
SERINE--TRNA-LIGASE-RXN	EC-6.1.1.11
RXN-14056	
2.5.1.39-RXN	EC-2.5.1.39
FORMYLTHFGLUSYNTH-RXN	EC-6.3.2.17
ABC-14-RXN	EC-7.4.2.1
IMIDPHOSDEHYD-RXN	EC-4.2.1.19
RXN-19953	
RXN-15006	EC-1.2.1.38
RXN0-5391	EC-5.3.3.8
TRANS-RXN0-551	
DIHYDROFOLATEREDUCT-RXN	EC-1.5.1.3
RXN-8631	EC-4.1.2.13
GLUTSEMIALDEHYDROG-RXN	EC-1.2.1.41
RXN-9386	EC-6.1.1.24
KETOBUTFORMLY-RXN	EC-2.3.1
RXN-20673	
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN	EC-1.1.1.2
3.6.3.23-RXN	EC-7.4.2.6
RXN-17875	EC-3.4.11.18
RXN-10819	EC-6.2.1.30
1.7.7.2-RXN	EC-1.7.7.2
RXN-21027	
DUDPKIN-RXN	EC-2.7.4.6
TRANS-RXN0-569	
RXN-8001	EC-1.1.1.23
FMNREDUCT-RXN	EC-1.5.1.39
RXN-18448	EC-6.2.1.1
RXN-18082	EC-3.2.1.52
RXN-1828	EC-2.4.1.25
RXN0-743	EC-5.4.99.18
RXN0-5205	EC-7.2.2.12
RXN-9535	EC-2.3.1.41	EC-2.3.1.179
RIBITOL-2-DEHYDROGENASE-RXN	EC-1.1.1.56
KYNURENINASE-RXN	EC-3.7.1.3
FUCPALDOL-RXN	EC-4.1.2.17
RXN-11180	
TRYPTOPHAN-AMINOTRANSFERASE-RXN	EC-2.6.1.27
DIAMINOPIMDECARB-RXN	EC-4.1.1.20
HYDROXYHEPTA-DIENEDIOATE-HYDROXY-RXN	EC-4.2.1.163
RXN-14260	EC-2.4.1.25
RXN-7659	
GTPPYPHOSKIN-RXN	EC-2.7.6.5
CHMS-DEHYDROGENASE-RXN	EC-1.2.1.60
DEPHOSPHOCOAKIN-RXN	EC-2.7.1.24
RXN-18229	EC-3.5.5.1
ABC-27-RXN	EC-7.3.2.1
RXN-20884	
